siteID,year,month,キА放,程蔼放,程放,仓縩秖,獴ら计,程10だ牧硉,程俐丁硉,キА癸楞,程癸楞,キА代溃,羆ら酚计
466881,2023,7,28.9,37.6,23.1,233.5,13,8.5,22.9,78,41,1004.2,214.2
466900,2023,7,30,36.2,25.7,41.5,6,10.2,20.5,77,46,1004.9,233.3
466910,2023,7,23.5,29.6,20.2,75.5,11,11.3,26.2,91,62,917.2,145.9
466920,2023,7,30.4,37.9,24.8,119,13,8.9,18,73,39,1003.7,212.3
466930,2023,7,25.2,31.6,21.6,89,11,4.2,15.6,85,56,940.6,178.7
466940,2023,7,30.2,37.3,26.4,88.5,5,11.2,23.2,72,41,1003.8,247.4
466950,2023,7,28.5,34.1,23.9,38.5,4,23.5,31.7,87,61,996.2,293.1
466990,2023,7,28.7,33.9,23.2,490,8,12.8,23.9,80,57,1005.9,268.9
467050,2023,7,29.6,37.2,25.8,9.5,3,13.4,21,81,43,1004.5,274
467080,2023,7,29.2,34.9,24.2,136,5,7.9,20.5,83,54,1006.7,242.4
467110,2023,7,28.6,38.1,24.1,156.5,11,25.3,36.5,87,45,1003.7,252.9
467300,2023,7,29.4,35.6,25.2,154,8,33.8,46.7,83,55,1002.6,277.7
467350,2023,7,29.4,35,25.3,292,9,22.1,40.4,84,53,1005.8,261
467410,2023,7,29.8,35.2,23.5,264,14,13.6,27.3,76,45,1004.5,221.6
467441,2023,7,28.9,35.6,23.2,276.5,10,9.6,24.6,82,46,1005.8,231.3
467480,2023,7,29.2,36.4,23.9,243,18,7.9,14.6,78,41,1003.9,210.7
467490,2023,7,29.3,35.8,23.7,193,14,4.3,10.4,74,42,997.6,189.5
467530,2023,7,14.8,21.2,10.9,405,23,6.8,16.4,92,32,764.1,123.7
467540,2023,7,28.8,37.1,23.9,578.5,12,10.1,26.5,80,38,1006.5,251.7
467550,2023,7,9.3,25.9,3.4,363.5,18,22.2,32.5,90,25,640.6,152.2
467571,2023,7,30.1,36.2,25.3,84,7,7.1,16.3,74,44,1003.6,223.9
467590,2023,7,29.2,33.7,24.1,469,14,11.5,22.5,81,50,1004.7,242.5
467610,2023,7,28.1,33.2,23.3,503.5,10,9.2,16.1,85,57,1003.4,256.2
467620,2023,7,26.4,31,22.3,252.5,16,21.8,28.2,95,72,971.6,144.9
467650,2023,7,23.4,30.9,19.1,371.5,20,6,17.4,89,50,899,134.8
467660,2023,7,29.1,33.1,23.7,436.5,12,6.3,15.2,78,52,1006.5,267.3
467990,2023,7,28,33.7,23.7,56.5,5,13,23.8,87,61,996.6,263.2
466881,2023,8,28.3,36.9,22.9,372.5,17,10.4,20.4,81,46,1001.2,185.7
466900,2023,8,29.2,35.9,23.9,239,12,6,16.5,83,53,1002.1,194.8
466910,2023,8,23.2,29.4,19.5,518,16,11.8,22.2,93,68,914.4,101.3
466920,2023,8,29.7,37.6,23.7,459.5,16,10.2,21.6,77,43,1000.7,185.7
466930,2023,8,24.8,30.6,20.7,507.5,17,4.8,15.1,89,62,937.7,144.8
466940,2023,8,29.3,37.4,24.6,132.5,16,12.7,24.8,78,43,1000.6,191.5
466950,2023,8,28.1,32.9,22.7,269.5,9,28.4,36.7,89,62,992.5,244.6
466990,2023,8,28.6,33.7,24,147.5,8,7.4,11.3,80,53,1001.9,222.5
467050,2023,8,29,35,23.3,197,11,14.9,22.7,84,53,1001.7,242.8
467080,2023,8,28.9,35.8,23.9,156,11,10.1,20.4,85,42,1003.2,183.4
467110,2023,8,28.3,34.6,23.8,190,11,8.3,16.8,90,60,1001.4,218.7
467300,2023,8,28.4,33.5,24.1,135,10,15.1,20.4,88,63,1000.3,226.7
467350,2023,8,28.8,33.2,25.3,7,4,8.6,13.3,87,60,1003.5,242.6
467410,2023,8,29,34.3,24.4,410,15,9,16.5,81,51,1002.4,151
467441,2023,8,28.1,34.2,24.2,519,20,7,15.1,88,56,1003.8,154.1
467480,2023,8,29,34.6,24.1,204,16,9,15.6,81,49,1001.7,159.2
467490,2023,8,28.8,34.7,23.3,307.5,16,4.9,12.5,79,47,995.3,154.4
467530,2023,8,14.6,19.8,11.1,895.5,27,5.4,15.6,97,61,762,80.9
467540,2023,8,28.6,35.3,23.7,271.5,16,7.1,17.9,80,49,1003.1,200.7
467550,2023,8,8.2,22.6,1.8,474.5,26,17.3,27.6,98,52,640.1,98.2
467571,2023,8,29.5,36.3,23.5,264,11,6.4,14.3,77,45,1000.9,215.3
467590,2023,8,28.4,33.8,23.1,358,23,10.1,20,86,53,1002.3,133.1
467610,2023,8,27.8,37.7,23.9,155,13,10.4,23.9,85,27,999.4,193.7
467620,2023,8,26.2,30.3,23.3,167,11,22.9,35,95,70,968.2,132.6
467650,2023,8,22.8,30.9,18.2,535,25,6.5,16,93,48,896.8,115.1
467660,2023,8,29.1,39.2,24.5,336.5,10,7.7,21,77,28,1002.7,204.6
467990,2023,8,27.7,34.9,21.6,100,14,12.5,23.1,89,48,994.2,200.9
466881,2023,9,27.5,35.5,20,284,11,7,18.4,80,43,1006,201.5
466900,2023,9,28.6,36.1,22.3,70.5,9,6.8,17.1,78,44,1006.8,204.2
466910,2023,9,22.1,27.6,17.5,270,15,7.6,21.8,93,56,918.6,126.8
466920,2023,9,29,35.5,23.1,153,12,7.4,15.9,77,40,1005.5,215
466930,2023,9,24,30.2,19.1,195.5,15,5.7,17,86,47,941.9,177.8
466940,2023,9,28.1,33.4,22.9,113.5,16,9.1,17.7,81,50,1005.9,204.6
466950,2023,9,27.3,31.5,21.5,103,9,16.5,24.2,89,67,998.2,260
466990,2023,9,27.8,33.4,22.6,353,7,15.1,21.9,80,53,1007.2,229.1
467050,2023,9,28.2,34.3,21.4,34,6,14.7,24.9,83,53,1006.1,227.2
467080,2023,9,27.4,33.1,20.5,223,13,9.4,16.1,89,52,1008.7,211.2
467110,2023,9,27.4,33.2,22.6,333,7,9.9,19.7,86,57,1006.1,187
467300,2023,9,27.8,34.7,24.4,175,7,25.4,33.8,88,56,1003.5,233.7
467350,2023,9,28.3,33.1,24.6,120,7,12.1,24.4,86,56,1007,224.5
467410,2023,9,28.7,33.7,23.9,394,11,12.5,21.8,79,49,1005.4,177.3
467441,2023,9,28,33.7,24,432,10,9.8,24.1,86,56,1006.7,189.1
467480,2023,9,28.2,34.4,23.3,426,11,7.3,12.9,83,51,1004.7,170.2
467490,2023,9,28.2,33.8,23.8,261,10,6.3,12.5,79,48,998.5,143
467530,2023,9,14.3,19.4,9.7,554.5,22,6.8,17,97,43,764.1,93.4
467540,2023,9,27.5,32.4,23.2,461.5,14,8,18,83,54,1007.6,199.4
467550,2023,9,8,23,-0.8,517,15,17,32,94,47,644.6,121.9
467571,2023,9,28.7,35.6,23.5,55,7,7.3,17.4,76,39,1005,194
467590,2023,9,28.1,33.6,23,299.5,14,6.6,15.7,82,41,1005.7,181.5
467610,2023,9,27.4,32.5,21.8,587,15,27,48.8,82,55,1004.3,203.7
467620,2023,9,25.7,30.3,22.2,421.5,16,20.9,33.3,95,70,972.6,143.2
467650,2023,9,22.5,28.5,18.7,337.5,13,5.3,10.9,95,62,899.4,93.1
467660,2023,9,28.2,32.4,22.5,577.5,12,16.5,30.2,78,53,1007.4,202.8
467990,2023,9,27,32,24,142,12,10.8,18.9,89,69,999.9,186.2
466881,2023,10,24.2,33,19.5,202.5,15,6.5,14.4,83,49,1012.2,78.8
466900,2023,10,24.8,33.2,19.3,177,14,7.1,14.6,82,36,1012.9,96
466910,2023,10,18.6,26.4,14,631,19,9,20.8,96,55,923,60.5
466920,2023,10,25.3,32.8,20.1,87,10,6.7,16,80,42,1011.6,95.3
466930,2023,10,20.4,27.8,15.9,624.5,16,8.1,14.9,89,53,946.7,95.1
466940,2023,10,24.7,31.1,20.2,303.5,17,11,17.2,82,45,1012.1,54.5
466950,2023,10,24,29,18.9,223,16,16.4,26.1,81,42,1004,103.1
466990,2023,10,25,32.6,20.4,296.5,20,14.9,22.9,83,45,1012.7,68.4
467050,2023,10,24.8,31.8,19.7,53.5,11,20.3,32.2,82,42,1012.1,132.8
467080,2023,10,24.2,32,19.4,324,18,7.8,15.5,90,58,1014.7,55.8
467110,2023,10,24.1,33.1,19.2,12,3,11,21.3,77,41,1012.6,150.8
467300,2023,10,26,31.4,24.1,15,2,28.6,37,81,63,1008.7,164.9
467350,2023,10,26,31,23.9,6,1,13.7,26.6,79,57,1012.6,131.6
467410,2023,10,27.1,33.7,22.8,17,2,14,29.9,74,41,1010.1,186
467441,2023,10,26.5,33.3,21,26.5,4,6.5,16.9,83,50,1011.4,184
467480,2023,10,25.9,34.1,20.5,45.5,3,10,19.5,83,54,1009.6,159.7
467490,2023,10,26.4,34.8,21.2,60,2,8,17.7,74,45,1003.3,168.5
467530,2023,10,13.1,21.9,7,72,17,6.9,18.8,93,40,766.4,96.7
467540,2023,10,26.4,34.4,21.3,238.5,10,15.6,30.2,79,46,1012.7,120.3
467550,2023,10,4,24.2,-6.1,117.5,16,21.1,31.7,95,27,645.7,136.7
467571,2023,10,25.3,34.3,20,89,8,7.9,19.7,77,44,1010.7,149.4
467590,2023,10,26.9,33.1,22.9,260,6,18.5,44.1,75,53,1009.9,160.4
467610,2023,10,25.4,32,20.9,259,20,14.6,26.4,81,41,1009.7,100.5
467620,2023,10,24.1,28.3,21.1,424,22,48.9,95.2,90,68,976.3,86.7
467650,2023,10,21.2,30.4,17.3,50,6,9.1,18.1,93,42,903,99.1
467660,2023,10,26.2,32.7,22.2,242.5,8,10.3,22.7,76,46,1012.7,114.4
467990,2023,10,22.6,28.2,16.8,20,12,13.7,24.1,81,54,1006.7,124
466881,2023,11,21.2,32.4,11.1,70.5,8,5.8,12.6,78,37,1016.6,139.7
466900,2023,11,21.6,31.5,11.9,24,6,7.5,16.5,77,39,1017.3,174.6
